101
0 0.1d0 6.91930291053555d-33
1 0.10715193052376065d0 2.581271337697006d-30
2 0.11481536214968828d0 6.4657837913168845d-28
3 0.12302687708123816d0 1.11725582498424d-25
4 0.13182567385564073d0 1.3657410084391052d-23
5 0.14125375446227545d0 1.2091071965889005d-21
6 0.15135612484362085d0 7.923824250291393d-20
7 0.16218100973589303d0 3.922888655753023d-18
8 0.17378008287493757d0 1.495127133607217d-16
9 0.18620871366628677d0 4.464381496552903d-15
10 0.199526231496888d0 1.0614860135988097d-13
11 0.21379620895022325d0 2.0402522989710734d-12
12 0.22908676527677735d0 3.214731775363873d-11
13 0.24547089156850307d0 4.2066749385258475d-10
14 0.26302679918953825d0 4.6271630215721885d-9
15 0.2818382931264454d0 4.3267728963023515d-8
16 0.30199517204020165d0 3.475821803444752d-7
17 0.32359365692962827d0 2.4225755878571727d-6
18 0.34673685045253166d0 1.4785894798295165d-5
19 0.37153522909717257d0 7.97188102364462d-5
20 0.39810717055349726d0 3.828256795001489d-4
21 0.42657951880159267d0 0.0016503019129903511d0
22 0.457088189614875d0 0.006433818206840754d0
23 0.4897788193684462d0 0.022844141205358416d0
24 0.5248074602497725d0 0.07436739066418811d0
25 0.562341325190349d0 0.22337751198812844d0
26 0.6025595860743577d0 0.6227880134410781d0
27 0.6456542290346554d0 1.620786953529245d0
28 0.6918309709189364d0 3.9580635323876647d0
29 0.7413102413009174d0 9.11469267962673d0
30 0.7943282347242814d0 19.882979329341577d0
31 0.8511380382023763d0 41.25992146339543d0
32 0.9120108393559095d0 81.76446677239265d0
33 0.9772372209558104d0 155.28594944173946d0
34 1.0471285480508992d0 283.5565553740659d0
35 1.1220184543019631d0 499.3080458739882d0
36 1.2022644346174125d0 850.1169321858407d0
37 1.2882495516931336d0 1402.8586911046605d0
38 1.3803842646028845d0 2248.5778196566707d0
39 1.479108388168207d0 3507.4383389282034d0
40 1.584893192461113d0 5333.258936511735d0
41 1.6982436524617437d0 7916.980120392481d0
42 1.8197008586099828d0 11488.29141154703d0
43 1.9498445997580447d0 16314.606240601432d0
44 2.0892961308540388d0 22696.65070560675d0
45 2.238721138568339d0 30960.155700441275d0
46 2.39883291901949d0 41443.5107841415d0
47 2.570395782768863d0 54481.721125043456d0
48 2.754228703338166d0 70387.54349701302d0
49 2.951209226666385d0 89431.17952198032d0
50 3.1622776601683786d0 111820.28395170532d0
51 3.3884415613920247d0 137682.22457546095d0
52 3.6307805477010127d0 167050.45870063538d0
53 3.8904514499428053d0 199856.5598731642d0
54 4.168693834703353d0 235928.87384432385d0
55 4.46683592150963d0 274998.08312833647d0
56 4.786300923226382d0 316709.22264069464d0
57 5.128613839913648d0 360639.0310463729d0
58 5.495408738576245d0 406317.0430986498d0
59 5.888436553555889d0 453248.58862274484d0
60 6.309573444801932d0 500937.8758838979d0
61 6.7608297539198166d0 548909.5668083072d0
62 7.244359600749899d0 596727.6337709742d0
63 7.7624711662869155d0 644010.7471534401d0
64 8.317637711026707d0 690443.9144046967d0
65 8.912509381337452d0 735786.5331850277d0
66 9.549925860214357d0 779877.4156320101d0
67 10.232929922807537d0 822637.6776873412d0
68 10.964781961431846d0 864072.6342100376d0
69 11.748975549395292d0 904273.9157854334d0
70 12.589254117941667d0 943422.7989813018d0
71 13.489628825916531d0 981795.0946838934d0
72 14.45439770745927d0 1019766.8387719033d0
73 15.488166189124808d0 1057818.6247484467d0
74 16.5958690743756d0 1096535.0629341765d0
75 17.78279410038922d0 1136595.0317785377d0
76 19.054607179632466d0 1178748.5625031001d0
77 20.417379446695286d0 1223777.6124755612d0
78 21.877616239495516d0 1272440.5325004219d0
79 23.44228815319921d0 1325403.2557768298d0
80 25.11886431509579d0 1383163.4268437538d0
81 26.915348039269148d0 1445976.1062363402d0
82 28.840315031266048d0 1513790.7681904961d0
83 30.90295432513589d0 1586208.816626223d0
84 33.11311214825909d0 1662468.896406938d0
85 35.48133892335753d0 1741464.2628439297d0
86 38.018939632056096d0 1821792.9057181014d0
87 40.73802778041125d0 1901837.492895534d0
88 43.65158322401657d0 1979868.880854263d0
89 46.77351412871979d0 2054164.2027233127d0
90 50.118723362727195d0 2123128.6059449683d0
91 53.70317963702524d0 2185408.799841157d0
92 57.54399373371565d0 2239986.933372507d0
93 61.65950018614817d0 2286245.142451374d0
94 66.06934480075955d0 2323994.384126125d0
95 70.79457843841374d0 2353465.604365601d0
96 75.85775750291832d0 2375266.2152473456d0
97 81.28305161640986d0 2390309.3818636094d0
98 87.096358995608d0 2399726.797730159d0
99 93.32543007969903d0 2404776.757211593d0
100 99.99999999999993d0 2406758.1884268792d0
