101
0 0.1d0 3570087.45482173d0
1 0.10715193052376065d0 3432234.1280875024d0
2 0.11481536214968828d0 3295659.215148266d0
3 0.12302687708123816d0 3160966.5634932183d0
4 0.13182567385564073d0 3028795.0965841585d0
5 0.14125375446227545d0 2899821.495155355d0
6 0.15135612484362085d0 2774763.6078041806d0
7 0.16218100973589303d0 2654384.5983201866d0
8 0.17378008287493757d0 2539497.9168950063d0
9 0.18620871366628677d0 2430973.3011730528d0
10 0.199526231496888d0 2329744.1389522986d0
11 0.21379620895022325d0 2236816.624466014d0
12 0.22908676527677735d0 2153281.1878089206d0
13 0.24547089156850307d0 2080326.6540835407d0
14 0.26302679918953825d0 2019257.485363096d0
15 0.2818382931264454d0 1971514.271005248d0
16 0.30199517204020165d0 1938697.359452529d0
17 0.32359365692962827d0 1922593.1642805783d0
18 0.34673685045253166d0 1925202.2184688123d0
19 0.37153522909717257d0 1948767.4773465735d0
20 0.39810717055349726d0 1995800.6743855171d0
21 0.42657951880159267d0 2069103.7415192416d0
22 0.457088189614875d0 2171781.503422225d0
23 0.4897788193684462d0 2307241.1930639404d0
24 0.5248074602497725d0 2479173.995262734d0
25 0.562341325190349d0 2691513.9597448697d0
26 0.6025595860743577d0 2948370.306988893d0
27 0.6456542290346554d0 3253930.3536833674d0
28 0.6918309709189364d0 3612331.925466188d0
29 0.7413102413009174d0 4027506.1226628143d0
30 0.7943282347242814d0 4502993.623671077d0
31 0.8511380382023763d0 5041740.334559289d0
32 0.9120108393559095d0 5645881.046463706d0
33 0.9772372209558104d0 6316522.621921612d0
34 1.0471285480508992d0 7053540.69876944d0
35 1.1220184543019631d0 7855405.462521742d0
36 1.2022644346174125d0 8719052.201396324d0
37 1.2882495516931336d0 9639810.797596429d0
38 1.3803842646028845d0 1.061140497493391d7
39 1.479108388168207d0 1.1626027274941104d7
40 1.584893192461113d0 1.2674489898191523d7
41 1.6982436524617437d0 1.3746445430728145d7
42 1.8197008586099828d0 1.4830665845283378d7
43 1.9498445997580447d0 1.5915363723457377d7
44 2.0892961308540388d0 1.6988536895206336d7
45 2.238721138568339d0 1.8038316856506087d7
46 2.39883291901949d0 1.905330231013012d7
47 2.570395782768863d0 2.0022861621446423d7
48 2.754228703338166d0 2.0937391393537994d7
49 2.951209226666385d0 2.1788522246147133d7
50 3.1622776601683786d0 2.256926683547186d7
51 3.3884415613920247d0 2.32741089128841d7
52 3.6307805477010127d0 2.3899035621737342d7
53 3.8904514499428053d0 2.4441518138129447d7
54 4.168693834703353d0 2.490044803324044d7
55 4.46683592150963d0 2.5276038230786268d7
56 4.786300923226382d0 2.5569698056045577d7
57 5.128613839913648d0 2.5783891622167934d7
58 5.495408738576245d0 2.5921987800596576d7
59 5.888436553555889d0 2.598810851589597d7
60 6.309573444801932d0 2.5986980395157203d7
61 6.7608297539198166d0 2.5923793180763125d7
62 7.244359600749899d0 2.580406698785188d7
63 7.7624711662869155d0 2.5633529525355846d7
64 8.317637711026707d0 2.541800374385788d7
65 8.912509381337452d0 2.5163305901007168d7
66 9.549925860214357d0 2.487515365445696d7
67 10.232929922807537d0 2.4559083522982977d7
68 10.964781961431846d0 2.422037703439106d7
69 11.748975549395292d0 2.386399526818158d7
70 12.589254117941667d0 2.3494522353709396d7
71 13.489628825916531d0 2.3116119628689583d7
72 14.45439770745927d0 2.273249319561444d7
73 15.488166189124808d0 2.234687802607949d7
74 16.5958690743756d0 2.196204115288611d7
75 17.78279410038922d0 2.1580304768958338d7
76 19.054607179632466d0 2.1203587545974746d7
77 20.417379446695286d0 2.0833459859032277d7
78 21.877616239495516d0 2.047120662286135d7
79 23.44228815319921d0 2.011789066956528d7
80 25.11886431509579d0 1.977441014842343d7
81 26.915348039269148d0 1.944154495796092d7
82 28.840315031266048d0 1.9119989115533676d7
83 30.90295432513589d0 1.8810367678578604d7
84 33.11311214825909d0 1.8513238136290513d7
85 35.48133892335753d0 1.82290772603498d7
86 38.018939632056096d0 1.7958255602164883d7
87 40.73802778041125d0 1.7701003390085116d7
88 43.65158322401657d0 1.7457373379247386d7
89 46.77351412871979d0 1.7227207712576095d7
90 50.118723362727195d0 1.7010116365603894d7
91 53.70317963702524d0 1.680547373986102d7
92 57.54399373371565d0 1.6612437357283683d7
93 61.65950018614817d0 1.6429988844176136d7
94 66.06934480075955d0 1.6256993330841975d7
95 70.79457843841374d0 1.6092270000030877d7
96 75.85775750291832d0 1.5934664563072206d7
97 81.28305161640986d0 1.5783114274822181d7
98 87.096358995608d0 1.5636697584647296d7
99 93.32543007969903d0 1.5494663156565458d7
100 99.99999999999993d0 1.5356436117641492d7
