101
0 0.1d0 1.3375822642399498d-63
1 0.10715193052376065d0 5.242114661998915d-59
2 0.11481536214968828d0 1.0076238429066156d-54
3 0.12302687708123816d0 9.964626862480879d-51
4 0.13182567385564073d0 5.30180586181141d-47
5 0.14125375446227545d0 1.5826415747620393d-43
6 0.15135612484362085d0 2.756722694618801d-40
7 0.16218100973589303d0 2.9070706819652835d-37
8 0.17378008287493757d0 1.9212703850408778d-34
9 0.18620871366628677d0 8.220343510582973d-32
10 0.199526231496888d0 2.3473982850959446d-29
11 0.21379620895022325d0 4.6033098135412765d-27
12 0.22908676527677735d0 6.366789071187951d-25
13 0.24547089156850307d0 6.366820128341817d-23
14 0.26302679918953825d0 4.7106188911138066d-21
15 0.2818382931264454d0 2.634009024852064d-19
16 0.30199517204020165d0 1.1350633828758674d-17
17 0.32359365692962827d0 3.8374852561368906d-16
18 0.34673685045253166d0 1.0346258309601103d-14
19 0.37153522909717257d0 2.2578808940276373d-13
20 0.39810717055349726d0 4.04319045831631d-12
21 0.42657951880159267d0 6.015925291036368d-11
22 0.457088189614875d0 7.524542357908189d-10
23 0.4897788193684462d0 7.997570061282774d-9
24 0.5248074602497725d0 7.297003832019249d-8
25 0.562341325190349d0 5.770244103164821d-7
26 0.6025595860743577d0 3.99057461180963d-6
27 0.6456542290346554d0 2.4343855518015273d-5
28 0.6918309709189364d0 1.3206297947027375d-4
29 0.7413102413009174d0 6.420175402117252d-4
30 0.7943282347242814d0 0.0028173363732325856d0
31 0.8511380382023763d0 0.011236410582085686d0
32 0.9120108393559095d0 0.040992769270904325d0
33 0.9772372209558104d0 0.1376251729323452d0
34 1.0471285480508992d0 0.4276129455338578d0
35 1.1220184543019631d0 1.236101455485289d0
36 1.2022644346174125d0 3.340706400365226d0
37 1.2882495516931336d0 8.479757456750184d0
38 1.3803842646028845d0 20.301416528170094d0
39 1.479108388168207d0 46.02236774601292d0
40 1.584893192461113d0 99.14874974244573d0
41 1.6982436524617437d0 203.67648774506924d0
42 1.8197008586099828d0 400.2059468474192d0
43 1.9498445997580447d0 754.3500822466701d0
44 2.0892961308540388d0 1367.6686949159532d0
45 2.238721138568339d0 2391.1245740563445d0
46 2.39883291901949d0 4040.7526669176277d0
47 2.570395782768863d0 6614.902931259391d0
48 2.754228703338166d0 10512.115564312484d0
49 2.951209226666385d0 16248.472726486023d0
50 3.1622776601683786d0 24473.200008148597d0
51 3.3884415613920247d0 35981.40640292484d0
52 3.6307805477010127d0 51723.158560984d0
53 3.8904514499428053d0 72808.51382297644d0
54 4.168693834703353d0 100508.51218381923d0
55 4.46683592150963d0 136252.18692110278d0
56 4.786300923226382d0 181619.14323629372d0
57 5.128613839913648d0 238326.0967511817d0
58 5.495408738576245d0 308204.22363860265d0
59 5.888436553555889d0 393162.9066523027d0
60 6.309573444801932d0 495135.354745898d0
61 6.7608297539198166d0 616003.3906084571d0
62 7.244359600749899d0 757502.6435574136d0
63 7.7624711662869155d0 921114.8059596063d0
64 8.317637711026707d0 1107959.0499214074d0
65 8.912509381337452d0 1318698.3206398173d0
66 9.549925860214357d0 1553476.4973021043d0
67 10.232929922807537d0 1811898.7744614228d0
68 10.964781961431846d0 2093060.7611741836d0
69 11.748975549395292d0 2395623.478687559d0
70 12.589254117941667d0 2717923.853726974d0
71 13.489628825916531d0 3058105.307437987d0
72 14.45439770745927d0 3414251.5465262337d0
73 15.488166189124808d0 3784508.462527227d0
74 16.5958690743756d0 4167183.051509597d0
75 17.78279410038922d0 4560813.057300217d0
76 19.054607179632466d0 4964205.421197585d0
77 20.417379446695286d0 5376444.965163074d0
78 21.877616239495516d0 5796876.992246497d0
79 23.44228815319921d0 6225068.905351417d0
80 25.11886431509579d0 6660756.726893283d0
81 26.915348039269148d0 7103782.5264142575d0
82 28.840315031266048d0 7554028.0798035655d0
83 30.90295432513589d0 8011348.59461137d0
84 33.11311214825909d0 8475508.437080702d0
85 35.48133892335753d0 8946119.258367172d0
86 38.018939632056096d0 9422580.558400411d0
87 40.73802778041125d0 9904023.948676003d0
88 43.65158322401657d0 1.038926484758517d7
89 46.77351412871979d0 1.0876768033237452d7
90 50.118723362727195d0 1.1364635061787808d7
91 53.70317963702524d0 1.1850620979389086d7
92 57.54399373371565d0 1.2332184692278048d7
93 61.65950018614817d0 1.2806572374358581d7
94 66.06934480075955d0 1.3270927625539409d7
95 70.79457843841374d0 1.3722417220213683d7
96 75.85775750291832d0 1.4158358415198969d7
97 81.28305161640986d0 1.457633351326263d7
98 87.096358995608d0 1.4974279570591131d7
99 93.32543007969903d0 1.5350545090542441d7
100 99.99999999999993d0 1.5703910302018028d7
