101
0 0.1d0 1.3375822374336284d-83
1 0.10715193052376065d0 5.24211455694234d-79
2 0.11481536214968828d0 1.0076238227129502d-74
3 0.12302687708123816d0 9.964626662781019d-71
4 0.13182567385564073d0 5.3018057555585714d-67
5 0.14125375446227545d0 1.5826415430445142d-63
6 0.15135612484362085d0 2.756722639371661d-60
7 0.16218100973589303d0 2.907070623705038d-57
8 0.17378008287493757d0 1.9212703465369345d-54
9 0.18620871366628677d0 8.22034334584008d-52
10 0.199526231496888d0 2.3473982380520245d-49
11 0.21379620895022325d0 4.603309721286911d-47
12 0.22908676527677735d0 6.366788943591915d-45
13 0.24547089156850307d0 6.366820000745158d-43
14 0.26302679918953825d0 4.710618796708873d-41
15 0.2818382931264454d0 2.6340089720642133d-39
16 0.30199517204020165d0 1.1350633601282019d-37
17 0.32359365692962827d0 3.837485179230321d-36
18 0.34673685045253166d0 1.0346258102253014d-34
19 0.37153522909717257d0 2.257880848777724d-33
20 0.39810717055349726d0 4.043190377287227d-32
21 0.42657951880159267d0 6.015925170471949d-31
22 0.457088189614875d0 7.524542207109761d-30
23 0.4897788193684462d0 7.997569901004457d-29
24 0.5248074602497725d0 7.297003685780893d-28
25 0.562341325190349d0 5.770243987524069d-27
26 0.6025595860743577d0 3.9905745318350155d-26
27 0.6456542290346554d0 2.434385503014306d-25
28 0.6918309709189364d0 1.3206297682361582d-24
29 0.7413102413009174d0 6.420175273451307d-24
30 0.7943282347242814d0 2.817336316770694d-23
31 0.8511380382023763d0 1.1236410356898165d-22
32 0.9120108393559095d0 4.099276844937328d-22
33 0.9772372209558104d0 1.3762517017421605d-21
34 1.0471285480508992d0 4.276129369641194d-21
35 1.1220184543019631d0 1.2361014307127317d-20
36 1.2022644346174125d0 3.34070633341454d-20
37 1.2882495516931336d0 8.479757286808408d-20
38 1.3803842646028845d0 2.0301416121311903d-19
39 1.479108388168207d0 4.602236682368431d-19
40 1.584893192461113d0 9.914874775541784d-19
41 1.6982436524617437d0 2.036764836632138d-18
42 1.8197008586099828d0 4.002059388269411d-18
43 1.9498445997580447d0 7.54350067128833d-18
44 2.0892961308540388d0 1.3676686675066732d-17
45 2.238721138568339d0 2.3911245261361113d-17
46 2.39883291901949d0 4.040752585937401d-17
47 2.570395782768863d0 6.614902798690936d-17
48 2.754228703338166d0 1.051211535364047d-16
49 2.951209226666385d0 1.624847240085238d-16
50 3.1622776601683786d0 2.447319951768421d-16
51 3.3884415613920247d0 3.59814056818259d-16
52 3.6307805477010127d0 5.172315752440654d-16
53 3.8904514499428053d0 7.280851236382997d-16
54 4.168693834703353d0 1.005085101695405d-15
55 4.46683592150963d0 1.3625218419048947d-15
56 4.786300923226382d0 1.816191395964868d-15
57 5.128613839913648d0 2.383260919749177d-15
58 5.495408738576245d0 3.0820421746191974d-15
59 5.888436553555889d0 3.931628987729733d-15
60 6.309573444801932d0 4.9513534482295126d-15
61 6.7608297539198166d0 6.16003378263209d-15
62 7.244359600749899d0 7.575026283763963d-15
63 7.7624711662869155d0 9.211147874996578d-15
64 8.317637711026707d0 1.1079590277169365d-14
65 8.912509381337452d0 1.3186982942119465d-14
66 9.549925860214357d0 1.553476466169073d-14
67 10.232929922807537d0 1.8118987381493824d-14
68 10.964781961431846d0 2.0930607192274105d-14
69 11.748975549395292d0 2.3956234306771635d-14
70 12.589254117941667d0 2.717923799257397d-14
71 13.489628825916531d0 3.058105246150875d-14
72 14.45439770745927d0 3.4142514781016386d-14
73 15.488166189124808d0 3.7845083866823586d-14
74 16.5958690743756d0 4.167182967995594d-14
75 17.78279410038922d0 4.560812965897524d-14
76 19.054607179632466d0 4.964205321710555d-14
77 20.417379446695286d0 5.3764448574144027d-14
78 21.877616239495516d0 5.796876876071999d-14
79 23.44228815319921d0 6.225068780595577d-14
80 25.11886431509579d0 6.660756593405878d-14
81 26.915348039269148d0 7.103782384048226d-14
82 28.840315031266048d0 7.554027928414219d-14
83 30.90295432513589d0 8.011348434056919d-14
84 33.11311214825909d0 8.47550826722408d-14
85 35.48133892335753d0 8.946119079079097d-14
86 38.018939632056096d0 9.422580369563634d-14
87 40.73802778041125d0 9.904023750190678d-14
88 43.65158322401657d0 1.0389264639375192d-13
89 46.77351412871979d0 1.0876767815257481d-13
90 50.118723362727195d0 1.1364634834030556d-13
91 53.70317963702524d0 1.185062074189225d-13
92 57.54399373371565d0 1.2332184445130252d-13
93 61.65950018614817d0 1.280657211770364d-13
94 66.06934480075955d0 1.3270927359578382d-13
95 70.79457843841374d0 1.3722416945204408d-13
96 75.85775750291832d0 1.415835813145305d-13
97 81.28305161640986d0 1.4576333221140123d-13
98 87.096358995608d0 1.4974279270493436d-13
99 93.32543007969903d0 1.5350544782904057d-13
100 99.99999999999993d0 1.5703909987297895d-13
