101
0 0.1d0 1.2992280232369487d-15
1 0.10715193052376065d0 1.2783945182526512d-15
2 0.11481536214968828d0 1.2668877853172769d-15
3 0.12302687708123816d0 1.2657711359835745d-15
4 0.13182567385564073d0 1.2761679273022536d-15
5 0.14125375446227545d0 1.2992774854812317d-15
6 0.15135612484362085d0 1.3363910695396135d-15
7 0.16218100973589303d0 1.3889060870858414d-15
8 0.17378008287493757d0 1.4583372075055883d-15
9 0.18620871366628677d0 1.546323788393977d-15
10 0.199526231496888d0 1.6546339833131662d-15
11 0.21379620895022325d0 1.7851668516817394d-15
12 0.22908676527677735d0 1.93995457966483d-15
13 0.24547089156850307d0 2.121167420688535d-15
14 0.26302679918953825d0 2.331124103242371d-15
15 0.2818382931264454d0 2.57231021141526d-15
16 0.30199517204020165d0 2.8474064481614024d-15
17 0.32359365692962827d0 3.159327813387376d-15
18 0.34673685045253166d0 3.5112736753005d-15
19 0.37153522909717257d0 3.906787624424659d-15
20 0.39810717055349726d0 4.3498250563072096d-15
21 0.42657951880159267d0 4.8448258606480794d-15
22 0.457088189614875d0 5.3967896592915516d-15
23 0.4897788193684462d0 6.011351939581205d-15
24 0.5248074602497725d0 6.6948611877033576d-15
25 0.562341325190349d0 7.454459422910459d-15
26 0.6025595860743577d0 8.298170687846453d-15
27 0.6456542290346554d0 9.235003166011452d-15
28 0.6918309709189364d0 1.0275069858481781d-14
29 0.7413102413009174d0 1.1429729720210846d-14
30 0.7943282347242814d0 1.2711745900913644d-14
31 0.8511380382023763d0 1.4135450742441479d-14
32 0.9120108393559095d0 1.5716899166299166d-14
33 0.9772372209558104d0 1.747398389057578d-14
34 1.0471285480508992d0 1.9426478624716674d-14
35 1.1220184543019631d0 2.1595970456380135d-14
36 1.2022644346174125d0 2.4005641818603775d-14
37 1.2882495516931336d0 2.6679867307617634d-14
38 1.3803842646028845d0 2.9643601976969574d-14
39 1.479108388168207d0 3.292155497223758d-14
40 1.584893192461113d0 3.653716356746358d-14
41 1.6982436524617437d0 4.05114051671502d-14
42 1.8197008586099828d0 4.4861506085686505d-14
43 1.9498445997580447d0 4.95996239022482d-14
44 2.0892961308540388d0 5.473159323238642d-14
45 2.238721138568339d0 6.025583082248885d-14
46 2.39883291901949d0 6.616249218375924d-14
47 2.570395782768863d0 7.243295568679169d-14
48 2.754228703338166d0 7.90396800503055d-14
49 2.951209226666385d0 8.594644032013669d-14
50 3.1622776601683786d0 9.310890349740123d-14
51 3.3884415613920247d0 1.0047546915369657d-13
52 3.6307805477010127d0 1.0798828346639061d-13
53 3.8904514499428053d0 1.15584342721771d-13
54 4.168693834703353d0 1.2319663162688825d-13
55 4.46683592150963d0 1.3075528171019012d-13
56 4.786300923226382d0 1.3818877047169103d-13
57 5.128613839913648d0 1.4542519943559011d-13
58 5.495408738576245d0 1.5239368264541797d-13
59 5.888436553555889d0 1.5902584935637554d-13
60 6.309573444801932d0 1.652574259311873d-13
61 6.7608297539198166d0 1.7102982514952295d-13
62 7.244359600749899d0 1.7629164694474734d-13
63 7.7624711662869155d0 1.8099998812690428d-13
64 8.317637711026707d0 1.8512146907395358d-13
65 8.912509381337452d0 1.8863290768653963d-13
66 9.549925860214357d0 1.9152159894304863d-13
67 10.232929922807537d0 1.9378518733916605d-13
68 10.964781961431846d0 1.9543114693610662d-13
69 11.748975549395292d0 1.9647590914871905d-13
70 12.589254117941667d0 1.9694370167711923d-13
71 13.489628825916531d0 1.9686518204911902d-13
72 14.45439770745927d0 1.9627596355231204d-13
73 15.488166189124808d0 1.952151365550353d-13
74 16.5958690743756d0 1.9372388169387484d-13
75 17.78279410038922d0 1.918442527226394d-13
76 19.054607179632466d0 1.8961817860466834d-13
77 20.417379446695286d0 1.8708670199258848d-13
78 21.877616239495516d0 1.8428944104000737d-13
79 23.44228815319921d0 1.8126423907249847d-13
80 25.11886431509579d0 1.780469548962579d-13
81 26.915348039269148d0 1.746713450526734d-13
82 28.840315031266048d0 1.7116899523932387d-13
83 30.90295432513589d0 1.6756926771250404d-13
84 33.11311214825909d0 1.6389924196256297d-13
85 35.48133892335753d0 1.6018363622332267d-13
86 38.018939632056096d0 1.5644470766748455d-13
87 40.73802778041125d0 1.5270213979965037d-13
88 43.65158322401657d0 1.4897293592871954d-13
89 46.77351412871979d0 1.452713456998237d-13
90 50.118723362727195d0 1.4160885487555592d-13
91 53.70317963702524d0 1.3799426489572227d-13
92 57.54399373371565d0 1.344338779973148d-13
93 61.65950018614817d0 1.3093178778699d-13
94 66.06934480075955d0 1.2749025773124636d-13
95 70.79457843841374d0 1.2411015518505944d-13
96 75.85775750291832d0 1.207913996691191d-13
97 81.28305161640986d0 1.1753338277365638d-13
98 87.096358995608d0 1.1433532296007958d-13
99 93.32543007969903d0 1.1119652967890169d-13
100 99.99999999999993d0 1.0811656485544561d-13
