101
0 0.1d0 1.2992280232369487d-15
1 0.10715193052376065d0 1.2783945182526512d-15
2 0.11481536214968828d0 1.2668877853172769d-15
3 0.12302687708123816d0 1.2657711359835745d-15
4 0.13182567385564073d0 1.2761679273022536d-15
5 0.14125375446227545d0 1.2992774854812317d-15
6 0.15135612484362085d0 1.3363910695396135d-15
7 0.16218100973589303d0 1.3889060870858414d-15
8 0.17378008287493757d0 1.4583372075055883d-15
9 0.18620871366628677d0 1.546323788393977d-15
10 0.199526231496888d0 1.6546339833131662d-15
11 0.21379620895022325d0 1.7851668516817394d-15
12 0.22908676527677735d0 1.93995457966483d-15
13 0.24547089156850307d0 2.121167420688535d-15
14 0.26302679918953825d0 2.331124103242371d-15
15 0.2818382931264454d0 2.5723102114152608d-15
16 0.30199517204020165d0 2.847406448161407d-15
17 0.32359365692962827d0 3.1593278133874358d-15
18 0.34673685045253166d0 3.5112736753011422d-15
19 0.37153522909717257d0 3.906787624430491d-15
20 0.39810717055349726d0 4.3498250563526235d-15
21 0.42657951880159267d0 4.844825860954319d-15
22 0.457088189614875d0 5.396789661097393d-15
23 0.4897788193684462d0 6.0113519489776266d-15
24 0.5248074602497725d0 6.694861231212896d-15
25 0.562341325190349d0 7.454459603622562d-15
26 0.6025595860743577d0 8.298171366114706d-15
27 0.6456542290346554d0 9.235005482685422d-15
28 0.6918309709189364d0 1.0275077106832594d-14
29 0.7413102413009174d0 1.1429750624028511d-14
30 0.7943282347242814d0 1.271180179668279d-14
31 0.8511380382023763d0 1.4135590096428636d-14
32 0.9120108393559095d0 1.5717224809445593d-14
33 0.9772372209558104d0 1.74747007312757d-14
34 1.0471285480508992d0 1.9427972182496986d-14
35 1.1220184543019631d0 2.1598929048753337d-14
36 1.2022644346174125d0 2.4011237322652606d-14
37 1.2882495516931336d0 2.6690010850995635d-14
38 1.3803842646028845d0 2.9661291495294635d-14
39 1.479108388168207d0 3.2951331153942837d-14
40 1.584893192461113d0 3.658568921438612d-14
41 1.6982436524617437d0 4.058818051574043d-14
42 1.8197008586099828d0 4.497972951958685d-14
43 1.9498445997580447d0 4.977720431863556d-14
44 2.0892961308540388d0 5.499231749042206d-14
45 2.238721138568339d0 6.063068667187355d-14
46 2.39883291901949d0 6.66911417171835d-14
47 2.570395782768863d0 7.316534299177033d-14
48 2.754228703338166d0 8.003773540128085d-14
49 2.951209226666385d0 8.728581023173165d-14
50 3.1622776601683786d0 9.488059446610484d-14
51 3.3884415613920247d0 1.0278725235494376d-13
52 3.6307805477010127d0 1.1096568206658673d-13
53 3.8904514499428053d0 1.1937102685371277d-13
54 4.168693834703353d0 1.279540865201963d-13
55 4.46683592150963d0 1.3666168940155836d-13
56 4.786300923226382d0 1.454371410558653d-13
57 5.128613839913648d0 1.5422088279173251d-13
58 5.495408738576245d0 1.629514647601769d-13
59 5.888436553555889d0 1.7156687465726282d-13
60 6.309573444801932d0 1.8000618541088857d-13
61 6.7608297539198166d0 1.8821141677557044d-13
62 7.244359600749899d0 1.9612946277915395d-13
63 7.7624711662869155d0 2.037139241113731d-13
64 8.317637711026707d0 2.1092669596978113d-13
65 8.912509381337452d0 2.1773918666293904d-13
66 9.549925860214357d0 2.241330710233161d-13
67 10.232929922807537d0 2.301005119745001d-13
68 10.964781961431846d0 2.3564381622801595d-13
69 11.748975549395292d0 2.407745314003967d-13
70 12.589254117941667d0 2.4551204433008297d-13
71 13.489628825916531d0 2.4988179958118127d-13
72 14.45439770745927d0 2.5391331118519093d-13
73 15.488166189124808d0 2.5763817395908903d-13
74 16.5958690743756d0 2.6108828007470526d-13
75 17.78279410038922d0 2.642944073118624d-13
76 19.054607179632466d0 2.6728527465959086d-13
77 20.417379446695286d0 2.700870758544707d-13
78 21.877616239495516d0 2.727234235200153d-13
79 23.44228815319921d0 2.752155835088825d-13
80 25.11886431509579d0 2.7758285842809055d-13
81 26.915348039269148d0 2.7984298698607613d-13
82 28.840315031266048d0 2.8201244989206694d-13
83 30.90295432513589d0 2.841066014687514d-13
84 33.11311214825909d0 2.861395730911559d-13
85 35.48133892335753d0 2.8812392228532963d-13
86 38.018939632056096d0 2.9007003625360453d-13
87 40.73802778041125d0 2.9198534446048225d-13
88 43.65158322401657d0 2.9387344723385533d-13
89 46.77351412871979d0 2.9573331292105754d-13
90 50.118723362727195d0 2.9755871802774043d-13
91 53.70317963702524d0 2.993380899320923d-13
92 57.54399373371565d0 3.010548575576518d-13
93 61.65950018614817d0 3.0268833164857326d-13
94 66.06934480075955d0 3.042150424167635d-13
95 70.79457843841374d0 3.056103808202655d-13
96 75.85775750291832d0 3.0685033901065313d-13
97 81.28305161640986d0 3.079131346995953d-13
98 87.096358995608d0 3.0878053164738307d-13
99 93.32543007969903d0 3.09438723844053d-13
100 99.99999999999993d0 3.0987871990286986d-13
