101
0 0.1d0 129922.80492746181d0
1 0.10715193052376065d0 127839.45438727988d0
2 0.11481536214968828d0 126688.78107068196d0
3 0.12302687708123816d0 126577.11613507385d0
4 0.13182567385564073d0 127616.79528777789d0
5 0.14125375446227545d0 129927.75115198924d0
6 0.15135612484362085d0 133639.1096322063d0
7 0.16218100973589303d0 138890.61149207377d0
8 0.17378008287493757d0 145833.72367319453d0
9 0.18620871366628677d0 154632.38193836625d0
10 0.199526231496888d0 165463.40164734828d0
11 0.21379620895022325d0 178516.68874580486d0
12 0.22908676527677735d0 193995.46185432217d0
13 0.24547089156850307d0 212116.74631985917d0
14 0.26302679918953825d0 233112.41499601427d0
15 0.2818382931264454d0 257231.0262966614d0
16 0.30199517204020165d0 284740.65052259306d0
17 0.32359365692962827d0 315932.78767031373d0
18 0.34673685045253166d0 351127.37456701475d0
19 0.37153522909717257d0 390678.77027259424d0
20 0.39810717055349726d0 434982.51435269334d0
21 0.42657951880159267d0 484482.59580488823d0
22 0.457088189614875d0 539678.9769253792d0
23 0.4897788193684462d0 601135.2069450393d0
24 0.5248074602497725d0 669486.1365383789d0
25 0.562341325190349d0 745445.9753016471d0
26 0.6025595860743577d0 829817.1532417339d0
27 0.6456542290346554d0 923500.5667763036d0
28 0.6918309709189364d0 1027507.7312754154d0
29 0.7413102413009174d0 1142975.0853090743d0
30 0.7943282347242814d0 1271180.2051438452d0
31 0.8511380382023763d0 1413559.0379718263d0
32 0.9120108393559095d0 1571722.5124432568d0
33 0.9772372209558104d0 1747470.1081484035d0
34 1.0471285480508992d0 1942797.25718506d0
35 1.1220184543019631d0 2159892.9481614823d0
36 1.2022644346174125d0 2401123.780385887d0
37 1.2882495516931336d0 2669001.1385886865d0
38 1.3803842646028845d0 2966129.208973294d0
39 1.479108388168207d0 3295133.1814316423d0
40 1.584893192461113d0 3658568.994759543d0
41 1.6982436524617437d0 4058818.1329163183d0
42 1.8197008586099828d0 4497973.042102009d0
43 1.9498445997580447d0 4977720.53162144d0
44 2.0892961308540388d0 5499231.859251636d0
45 2.238721138568339d0 6063068.78869657d0
46 2.39883291901949d0 6669114.305373249d0
47 2.570395782768863d0 7316534.4458067985d0
48 2.754228703338166d0 8003773.70053073d0
49 2.951209226666385d0 8728581.198101586d0
50 3.1622776601683786d0 9488059.63675952d0
51 3.3884415613920247d0 1.0278725441489048d7
52 3.6307805477010127d0 1.1096568429043636d7
53 3.8904514499428053d0 1.1937102924601289d7
54 4.168693834703353d0 1.2795408908450847d7
55 4.46683592150963d0 1.3666169214037852d7
56 4.786300923226382d0 1.4543714397055319d7
57 5.128613839913648d0 1.5422088588245431d7
58 5.495408738576245d0 1.6295146802586723d7
59 5.888436553555889d0 1.715668780956135d7
60 6.309573444801932d0 1.8000618901837047d7
61 6.7608297539198166d0 1.8821142054749236d7
62 7.244359600749899d0 1.9612946670976046d7
63 7.7624711662869155d0 2.0371392819397885d7
64 8.317637711026707d0 2.1092670019693717d7
65 8.912509381337452d0 2.1773919102662336d7
66 9.549925860214357d0 2.241330755151395d7
67 10.232929922807537d0 2.301005165859162d7
68 10.964781961431846d0 2.3564382095052477d7
69 11.748975549395292d0 2.4077453622572955d7
70 12.589254117941667d0 2.4551204925035972d7
71 13.489628825916531d0 2.4988180458903175d7
72 14.45439770745927d0 2.539133162738365d7
73 15.488166189124808d0 2.5763817912238408d7
74 16.5958690743756d0 2.610882853071435d7
75 17.78279410038922d0 2.642944126085542d7
76 19.054607179632466d0 2.6728528001622222d7
77 20.417379446695286d0 2.7008708126725264d7
78 21.877616239495516d0 2.7272342898563202d7
79 23.44228815319921d0 2.7521558902444426d7
80 25.11886431509579d0 2.7758286399109457d7
81 26.915348039269148d0 2.7984299259437505d7
82 28.840315031266048d0 2.820124555438439d7
83 30.902954325135894d0 2.8410660716249697d7
84 33.1131121482591d0 2.86139578825644d7
85 35.481338923357534d0 2.881239280595859d7
86 38.0189396320561d0 2.9007004206686255d7
87 40.73802778041126d0 2.919853503121247d7
88 43.65158322401658d0 2.9387345312333714d7
89 46.7735141287198d0 2.9573331884781275d7
90 50.11872336272721d0 2.975587239910782d7
91 53.70317963702525d0 2.9933809593109027d7
92 57.543993733715666d0 3.010548635910553d7
93 61.659500186148186d0 3.0268833771471288d7
94 66.06934480075957d0 3.0421504851349987d7
95 70.79457843841375d0 3.0561038694496565d7
96 75.85775750291833d0 3.068503451602031d7
97 81.28305161640988d0 3.079131408704447d7
98 87.09635899560801d0 3.087805378356159d7
99 93.32543007969905d0 3.094387300454766d7
100 99.99999999999994d0 3.0987872611311123d7
